Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Gemini,2025-07-01/2025-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_CYBER_INCITEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,DOXING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT_AND_CYBERBULLYING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_ACTIVITIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,SEXUAL_HARASSMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,OBSCENITY_OR_PORNOGRAPHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSAFE_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,DATA_COLLECTION_AND_USE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,DISCLOSURE_AND_CONSENT_PRACTICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,GDPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONAL_INFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONAL_RIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONALIZED_ADVERTISING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,PRIVACY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,PRIVACY_POLICY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSECURE_DATA_HANDLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_DEFAMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_DISCRIMINATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_HATE_SPEECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,HATEFUL_OR_ABUSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ILLEGAL_OR_HARMFUL_SPEECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,OBSCENITY_AND_PROFANITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,OFFENSIVE_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSAFE_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,CIRCUMVENTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,INTELLECTUAL PROPERTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ELECTORAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,HACKED_POLITICAL_MATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,POLITICAL_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIAL_STABILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIETAL_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,2451,2451,2451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,2451,2451,2451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_ENDANGERMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_SAFETY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_OR_DANGEROUS_ACTS_CHALLENGES_AND_PRANKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,KNOWN_SERIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,PROTECTION_OF_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,UNAUTHORIZED_IMAGE_OF_MINORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,RISK_FOR_PUBLIC_SECURITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,SENSITIVE_EVENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,VIOLENT_EXTREMISM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,WRONGFUL_OR_UNAUTHORIZED_USE_OF_SYMBOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_PHISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,AD_FRAUD_POLICY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ENCOURAGEMENT_OF_DIGITAL_SECURITY_OR_TERMS_OF_SERVICE_VIOLATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,FRAUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_PHISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_SYSTEM_CIRCUMVENTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,MISREPRESENTATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,SCAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIAL_ENGINEERING_TACTICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_SELF_MUTILATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_SUICIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,SUICIDE_AND_SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ENABLING_DISHONEST_BEHAVIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,FIREARMS_AND_ILLEGAL_REGULATED_GOODS_OR_SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,OTHER_LEGAL_NOTICES_OR_ORDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,UNAUTHORIZED_PHARMACIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_COORDINATED_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,DEPICTION_OF_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,SHOCKING_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,VIOLENT_OR_GRAPHIC_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_ADULT_SEXUAL_MATERIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_LANGUAGE_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_NUDITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ABUSIVE_BEHAVIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ACCEPTABLE_USE_POLICY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ACCOUNT_NOT_PERMITTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ACCOUNT_RESTRICTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,AD_GRANTS_TERMS_AND_CONDITIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ADS_TERMS_AND_CONDITIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ADULT_SEXUAL_MATERIAL_AND_NUDITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,ADVERTISER_FRIENDLY_GUIDELINES_VIOLATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,AI_GENERATED_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,APP_QUALITY_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Gemini,2025-07-01/2025-12-31,KEYWORD_OTHER,BUSINESS_INFORMATION_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
