Kategoria 3f,Udostępnianie bez zgody zainteresowanej strony materiałów zawierających deepfake lub podobne technologie z wykorzystaniem cech osoby trzeciej (z wyłączeniem treści przedstawiających małoletnich),KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,
Kategoria 3g,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 4,Cyberprzemoc wobec kobiet,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,
Kategoria 4a,Cyberszykanowanie i zastraszanie dziewcząt,KEYWORD_BULLYING_AGAINST_GIRLS,
Kategoria 4b,Cybernękanie kobiet,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,
Kategoria 4c,Cyberstalking kobiet,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,
Kategoria 4d,Dezinformacja w kwestiach związanych z płcią,KEYWORD_FEMALE_GENDERED_DISINFORMATION,
Kategoria 4e,Nielegalne nawoływanie do przemocy i nienawiści wobec kobiet,KEYWORD_INCITEMENT_AGAINST_WOMEN,
Kategoria 4f,"Udostępnianie materiałów (o charakterze intymnym) wymierzonych w kobiety bez zgody zainteresowanej strony, w tym niegodziwe traktowanie kobiet (za pomocą obrazów) w celach seksualnych (z wyłączeniem treści przedstawiających małoletnich)",KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,
Kategoria 4g,Udostępnianie bez zgody zainteresowanej strony materiałów wymierzonych w kobiety zawierających deepfake lub podobne technologie z wykorzystaniem cech osoby trzeciej (z wyłączeniem treści przedstawiających małoletnich),KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,
Kategoria 4h,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 5,Naruszenia ochrony danych i prywatności,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,
Kategoria 5a,Naruszenie ochrony danych biometrycznych,KEYWORD_BIOMETRIC_DATA_BREACH,
Kategoria 5b,Fałszowanie danych,KEYWORD_DATA_FALSIFICATION,
Kategoria 5c,Brak podstawy przetwarzania danych,KEYWORD_MISSING_PROCESSING_GROUND,
Kategoria 5d,Prawo do bycia zapomnianym,KEYWORD_RIGHT_TO_BE_FORGOTTEN,
Kategoria 5e,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 6,Nielegalne lub szkodliwe wypowiedzi,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,
Kategoria 6a,Zniesławienie,KEYWORD_DEFAMATION,
Kategoria 6b,Dyskryminacja,KEYWORD_DISCRIMINATION,
Kategoria 6c,Nielegalne nawoływanie do przemocy i nienawiści ze względu na cechy chronione (mowa nienawiści),KEYWORD_HATE_SPEECH,
Kategoria 6d,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 7,Naruszenia praw własności intelektualnej,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,
Kategoria 7a,Naruszenia praw autorskich,KEYWORD_COPYRIGHT_INFRINGEMENT,
Kategoria 7b,Naruszenia praw do wzoru,KEYWORD_DESIGN_INFRINGEMENT,
Kategoria 7c,Naruszenia oznaczeń geograficznych,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,
Kategoria 7d,Naruszenia patentów,KEYWORD_PATENT_INFRINGEMENT,
Kategoria 7e,Naruszenia tajemnicy handlowej,KEYWORD_TRADE_SECRET_INFRINGEMENT,
Kategoria 7f,Naruszenia znaków towarowych,KEYWORD_TRADEMARK_INFRINGEMENT,
Kategoria 7g,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 8,Negatywny wpływ na dyskurs obywatelski lub wybory,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,
Kategoria 8a,"Informacje wprowadzające w błąd, dezinformacja, zagraniczne manipulacje informacjami i ingerencje w informacje",KEYWORD_MISINFORMATION_DISINFORMATION,
Kategoria 8b,Naruszenie prawa UE mające znaczenie dla dyskursu obywatelskiego lub wyborów,KEYWORD_VIOLATION_EU_LAW,
Kategoria 8c,Naruszenie prawa krajowego mające znaczenie dla dyskursu obywatelskiego lub wyborów,KEYWORD_VIOLATION_NATIONAL_LAW,
Kategoria 8d,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 9,Ochrona małoletnich,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,
Kategoria 9a,Ograniczenia ze względu na wiek dotyczące małoletnich,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,
Kategoria 9b,Pornografia dziecięca,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,
Kategoria 9c,Materiały przedstawiające niegodziwe traktowanie dzieci w celach seksualnych zawierające deepfake lub podobne technologie,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,
Kategoria 9d,Nagabywanie / uwodzenie małoletnich w celach seksualnych,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,
Kategoria 9e,Niebezpieczne wyzwania,KEYWORD_UNSAFE_CHALLENGES,
Kategoria 9f,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 10,Zagrożenie dla bezpieczeństwa publicznego,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,
Kategoria 10a,Nielegalne organizacje,KEYWORD_ILLEGAL_ORGANIZATIONS,
Kategoria 10b,Zagrożenie wyrządzeniem szkód w środowisku,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,
Kategoria 10c,Zagrożenie dla zdrowia publicznego,KEYWORD_RISK_PUBLIC_HEALTH,
Kategoria 10d,Treści o charakterze terrorystycznym,KEYWORD_TERRORIST_CONTENT,
Kategoria 10e,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 11,Oszustwa lub nadużycia finansowe,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,
Kategoria 11a,Podawanie się za inną osobę lub bezprawne zawładnięcie kontem,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,
Kategoria 11b,Nieprawdziwe konta,KEYWORD_INAUTHENTIC_ACCOUNTS,
Kategoria 11c,Wystawianie nieprawdziwych produktów na sprzedaż,KEYWORD_INAUTHENTIC_LISTINGS,
Kategoria 11d,Nieprawdziwe recenzje użytkowników,KEYWORD_INAUTHENTIC_USER_REVIEWS,
Kategoria 11e,Wyłudzanie informacji (phishing),KEYWORD_PHISHING,
Kategoria 11f,Piramidy finansowe,KEYWORD_PYRAMID_SCHEMES,
Kategoria 11g,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 12,Autoagresja,STATEMENT_CATEGORY_SELF_HARM,
Kategoria 12a,Treści promujące zaburzenia odżywiania,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,
Kategoria 12b,Samookaleczenie,KEYWORD_SELF_MUTILATION,
Kategoria 12c,Samobójstwo,KEYWORD_SUICIDE,
Kategoria 12d,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 13,"Produkty niebezpieczne, niespełniające wymogów lub zakazane",STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,
Kategoria 13a,Produkty zakazane lub objęte ograniczeniami,KEYWORD_PROHIBITED_PRODUCTS,
Kategoria 13b,Produkty niebezpieczne lub niespełniające wymogów,KEYWORD_UNSAFE_PRODUCTS,
Kategoria 13c,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 14,Przemoc,STATEMENT_CATEGORY_VIOLENCE,
Kategoria 14a,Szkoda w wyniku skoordynowanego działania,KEYWORD_COORDINATED_HARM,
Kategoria 14b,Ogólne nawoływanie lub podżeganie do przemocy lub nienawiści,KEYWORD_INCITEMENT_VIOLENCE_HATRED,
Kategoria 14c,Wyzysk ludzi,KEYWORD_HUMAN_EXPLOITATION,
Kategoria 14d,Handel ludźmi,KEYWORD_HUMAN_TRAFFICKING,
Kategoria 14e,Handel kobietami i dziewczętami,KEYWORD_TRAFFICKING_WOMEN_GIRLS,
Kategoria 14f,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 15,Inne naruszenie warunków korzystania z usług dostawcy,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,
Kategoria 15a,Materiał zawierający treści erotyczne przeznaczony dla dorosłych,KEYWORD_ADULT_SEXUAL_MATERIAL,
Kategoria 15b,Ograniczenia związane z wiekiem,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,
Kategoria 15c,Wymogi geograficzne,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,
Kategoria 15d,"Towary/usługi, których oferowanie na platformie jest niedozwolone",KEYWORD_GOODS_SERVICES_NOT_PERMITTED,
Kategoria 15e,Wymogi dotyczące języków,KEYWORD_LANGUAGE_REQUIREMENTS,
Kategoria 15f,Nagość,KEYWORD_NUDITY,
Kategoria 15g,Nieuwzględnione w żadnej innej podkategorii,KEYWORD_OTHER,
Kategoria 16,Rodzaj nielegalnych treści nieokreślony przez organ publiczny,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,
Kategoria 17,Rodzaj potencjalnie nielegalnych treści nieokreślony przez zgłaszającego,STATEMENT_CATEGORY_NOT_SPECIFIED_NOTICE,
